(0.601938,-0.17557)
(-0.118567,0.149126)
(-0.63158,0.339566)
(0.571395,-0.690931)
(-0.0216602,0.296628)
(-0.219264,0.487849)
(0.147987,-0.296046)
(-0.482714,-0.401724)
(0.729131,0.118829)
(-0.0400838,0.540976)
(0.294773,-0.38337)
(-1.98936,0.0383848)
(0.582107,0.375)
(0.691521,-0.350789)
(-0.360703,0.783172)
(-0.189882,-0.871237)
(-0.664352,0.478083)
(0.463528,-0.228055)
(0.164522,-0.387859)
(0.212352,0.478407)
(-0.288467,0.559592)
(0.235169,-0.30122)
(0.332477,-1.23921)
(-1.68103,1.33941)
(1.15872,-0.672289)
(0.19678,0.583992)
(0.133537,-0.188115)
(0.336769,-0.0840007)
(-1.47437,-0.186503)
(0.442701,-0.0126019)
(0.446596,0.177066)
(0.203716,-0.063982)
(-0.0126284,0.598065)
(-0.740655,-0.728482)
(1.06732,-0.0823267)
(-1.1202,0.197074)
(0.183443,0.261753)
(0.613293,-0.344655)
(0.224722,0.52585)
(-1.01895,-0.578872)
(0.807808,0.31091)
(-0.631369,-0.628185)
(0.650755,1.07392)
(-0.750296,-0.580238)
(0.582444,-0.368272)
(0.378386,0.97116)
(-0.745724,-0.957103)
(-0.369578,0.412603)
(0.692698,-0.060897)
(0.514026,0.444368)
(-0.383264,-0.936418)
(-1.04486,0.471572)
(0.391441,0.458238)
(1.11984,-0.224682)
(-0.0926499,-0.481004)
(-1.13383,-0.0394352)
(0.121309,0.443167)
(0.643315,0.183531)
(-0.530364,0.0390342)
(0.809239,-0.663775)
(-0.495106,0.0734394)
(0.0185736,0.163252)
(-0.400646,0.472503)
(0.162936,-0.138297)
(0.21221,-0.59094)
(0.685665,0.496099)
(-0.830533,-0.44536)
(-0.442421,0.545582)
(0.587026,-0.15773)
(0.752222,-0.124691)
(-1.36063,-0.00767489)
(0.289965,-0.0899636)
(0.588606,0.441688)
(0.248098,-0.503404)
(-0.54201,0.469225)
(-0.948931,-0.728063)
(0.582107,0.375)
(0.691521,-0.350789)
(-0.360703,0.783172)
(-0.189882,-0.871237)
(-0.664352,0.478083)
(0.463528,-0.228055)
(0.164522,-0.387859)
(0.212352,0.478407)
(-0.288467,0.559592)
(0.235169,-0.30122)
(0.332477,-1.23921)
(-1.68103,1.33941)
(1.15872,-0.672289)
(0.19678,0.583992)
(0.133537,-0.188115)
(0.336769,-0.0840007)
(-1.47437,-0.186503)
(0.442701,-0.0126019)
(0.446596,0.177066)
(0.203716,-0.063982)
(-0.0126284,0.598065)
(-0.740655,-0.728482)
(1.06732,-0.0823267)
(-1.1202,0.197074)
(0.183443,0.261753)
(0.613293,-0.344655)
(0.224722,0.52585)
(-1.01895,-0.578872)
(0.807808,0.31091)
(-0.631369,-0.628185)
(0.650755,1.07392)
(-0.750296,-0.580238)
(0.582444,-0.368272)
(0.378386,0.97116)
(-0.745724,-0.957103)
(-0.369578,0.412603)
(0.692698,-0.060897)
(0.514026,0.444368)
(-0.383264,-0.936418)
(-1.04486,0.471572)
(0.391441,0.458238)
(1.11984,-0.224682)
(-0.0926499,-0.481004)
(-1.13383,-0.0394352)
(0.121309,0.443167)
(0.643315,0.183531)
(-0.530364,0.0390342)
(0.809239,-0.663775)
(-0.495106,0.0734394)
(0.0185736,0.163252)
(-0.400646,0.472503)
(0.162936,-0.138297)
(0.21221,-0.59094)
(0.685665,0.496099)
(-0.830533,-0.44536)
(-0.442421,0.545582)
(0.587026,-0.15773)
(0.752222,-0.124691)
(-1.36063,-0.00767489)
(0.289965,-0.0899636)
(0.588606,0.441688)
(0.248098,-0.503404)
(-0.54201,0.469225)
(-0.948931,-0.728063)
(1.09283,0.629442)
(0.690032,-0.0880437)
(-1.16722,0.252636)
(0.217387,-0.64604)
(-0.0725712,0.178979)
(0.572158,0.0956304)
(-0.41342,0.0192534)
(-0.141072,0.630907)
(0.195445,-1.03388)
(-0.258429,0.390843)
(0.781642,0.0359946)
(-0.538158,-0.0391444)
(-0.44384,-0.0665811)
(0.477391,0.207397)
(0.339234,0.413175)
(-0.692107,-0.769765)
(0.0103399,-0.305212)
(0.912657,0.501001)
(-0.344962,0.613512)
(-0.661588,-0.37682)
(-0.112409,-0.350364)
(0.562318,0.0855362)
(0.480432,-0.648295)
(-0.200629,1.44446)
(-0.585985,-0.374712)
(-0.304536,-0.531141)
(0.835598,-0.160181)
(-0.334589,0.0340647)
(0.177328,0.977551)
(-0.0380719,-0.330122)
(0.117371,-0.875205)
(-0.200414,0.0784499)
(-0.543076,0.917632)
(0.318195,-0.108674)
(0.952987,-0.355716)
(-0.703151,-0.107371)
(-0.129359,-0.592935)
(0.0397014,1.35023)
(-0.081062,-0.675567)
(-0.0282511,0.0496854)
(0.507981,0.621521)
(-0.321841,-1.55491)
(0.0382661,0.701336)
(-0.153361,0.67013)
(0.175489,-0.0802571)
(-0.107276,-0.510738)
(-0.268152,0.186996)
(0.500397,-0.621128)
(-0.0312783,0.830737)
(-0.0746196,-0.175719)
(-0.0205395,0.0882393)
(-0.425541,0.0381261)
(0.0377807,-0.527485)
(1.04902,-0.105506)
(-1.04603,1.0163)
(0.0582594,-0.673052)
(0.944223,-0.121807)
(-0.844365,0.706688)
(-0.03849,-0.974535)
(-0.397619,0.363166)
(0.759946,0.481267)
(0.518871,-0.428607)
(-0.340849,0.149641)
(-0.751224,-0.52217)
(1.17228e-008,0.625)
(-0.413182,0.0874426)
(1.80704,-0.183886)
(-0.204961,-0.606028)
(-1.36625,0.454691)
(0.570932,0.540591)
(-0.398995,-0.646658)
(-0.00677392,0.252564)
(1.05665,-0.439643)
(0.0680652,0.845413)
(-1.29754,-1.02193)
(0.634331,0.789306)
(-0.451846,-0.25767)
(0.527229,0.0474257)
(-0.158984,0.0314145)
(0.655912,-0.40367)
(-0.864658,0.353473)
(0.121209,0.331303)
(0.190113,-0.534549)
(-0.395532,-0.194428)
(0.332777,0.654601)
(0.521639,-0.192841)
(-0.565796,0.381464)
(0.0397211,-1.34894)
(-0.462515,0.71219)
(0.612912,0.484525)
(0.00300424,0.076134)
(0.0169026,-0.0880286)
(-0.277652,-0.753895)
(-0.0185287,-0.351103)
(-0.0102033,0.780422)
(0.529927,1.0033)
(-0.0906514,-0.497213)
(-1.12297,-1.40254)
(0.717377,0.696898)
(0.844283,0.287111)
(-0.79729,-0.237816)
(0.301293,0.659439)
(-0.874489,-0.122055)
(0.218758,-0.745485)
(0.97569,0.169277)
(0.0195778,-0.328592)
(-0.917213,0.889175)
(0.246338,0.0942014)
(-0.509768,-0.30345)
(1.00728,-0.278432)
(-0.017857,-0.537)
(-0.492335,0.817372)
(-0.22273,-0.0664603)
(0.755851,0.150286)
(-1.11747,-0.0174521)
(1.13452,-0.291772)
(-0.0789271,-0.455505)
(-1.01885,0.828332)
(0.901014,-0.744122)
(-0.0772731,0.756575)
(-0.453355,0.282019)
(0.527135,-0.418682)
(-0.365157,-1.5384)
(0.0511341,1.71221)
(0.132943,-0.180138)
(0.0200015,0.654038)
(-0.217561,-1.37314)
(0.369152,0.0939952)
(-0.379442,0.791053)
(-0.165262,-0.42452)
(0.741546,0.472599)
(-0.63509,-0.918467)
(0.430038,0.675503)
(-0.484042,0.187252)
(0.472331,-0.474436)
(-0.466248,-0.0251714)
(0.287496,-0.0247869)
(-0.0534785,0.548044)
(0.437758,-0.215203)
(-0.583703,-0.559563)
(-0.225461,0.884383)
(0.562963,-0.862671)
(-0.323947,0.325588)
(0.59644,0.274771)
(-0.409742,0.145069)
(-0.259803,-0.532581)
(-0.114303,-0.379657)
(0.183581,0.543945)
(1.06121,1.09511)
(-1.08041,-1.27375)
(-0.227018,-0.738536)
(0.258974,1.1589)
(0.443991,-0.0253156)
(-0.485438,0.268675)
(0.48237,-0.552082)
(-0.389235,-0.278634)
(0.0392855,0.114756)
(0.156874,0.453698)
(-0.652519,0.0367685)
(0.737869,-0.199064)
(0.468267,0.0535626)
(-0.890594,-0.446322)
(-0.0959478,0.410805)
(0.259173,-0.053664)
(0.12296,-0.353503)
(0.0480636,1.14593)
(0.00759263,-0.93062)
(-0.0104467,0.086161)
(-0.119514,-0.51172)
(-0.27429,0.711628)
(-0.0905704,-0.192825)
(0.771035,0.62997)
(0.296488,-0.44386)
(-1.11428,-0.60932)
(0.267671,0.0446478)
(-0.192159,0.606184)
(0.572446,-0.0576784)
(0.0470745,0.18438)
(-0.242087,-0.00428621)
(0.0513955,-0.868482)
(-0.102501,0.263729)
(-0.682563,0.171184)
(1.13206,0.795766)
(-0.16915,-0.582839)
(-0.210031,-0.141197)
(-0.139575,-0.410516)
(-0.0180618,0.426345)
(0.0836351,0.519992)
(-0.192228,-0.830032)
(0.465589,0.324274)
(0.193459,0.274333)
(-0.878726,0.124968)
(0.457107,-1)
(0.123096,0.437645)
(-0.587957,0.270444)
(0.676645,0.436299)
(0.25785,-0.5071)
(-0.607487,-0.279348)
(-0.342707,-0.0353264)
(0.569297,0.631299)
(-0.0520047,-0.179691)
(0.108007,-0.840983)
(-0.130162,1.58855)
(-0.0789444,-1.36036)
(-0.108406,0.712733)
(0.460027,-0.50421)
(-0.863252,0.28768)
(0.734424,-0.353601)
(0.525548,0.67922)
(-0.975694,0.168073)
(-0.306076,-1.11104)
(0.662139,0.619283)
(0.200588,-0.227666)
(0.129891,0.0293461)
(-0.606961,1.00492)
(-0.450396,-1.15013)
(0.862143,0.0235918)
(0.248344,0.221694)
(-0.31266,0.518508)
(-0.788966,-0.774735)
(0.615274,0.189601)
(0.31731,-0.000543246)
(0.0758678,1.00803)
(-0.668411,-1.19742)
(-0.0824442,-0.204951)
(0.495214,0.608366)
(0.176215,0.0374817)
(-0.347327,-0.175145)
(0.577153,0.492778)
(-1.36568,-0.302189)
(0.508805,-0.573542)
(1.24735,-0.359633)
(-1.07934,1.54022)
(0.277137,-0.523223)
(-0.304741,0.0250409)
(0.0702571,-0.343615)
(-0.0542751,-0.431278)
(0.239965,-0.256139)
(0.557149,2.23372)
(-0.71436,-1.4654)
(-0.106999,-0.442526)
(-0.228671,0.455759)
(0.349719,-0.184445)
(0.586387,0.381978)
(0.0623565,-0.276356)
(-1.081,0.577246)
(0.063517,-0.940752)
(0.539565,0.173257)
(0.135325,0.626406)
(0.105841,0.189346)
(-0.447985,-1.37896)
(-0.341157,0.719092)
(0.817198,0.5898)
(-0.436162,-0.337855)
(0.152058,-0.231944)
(-0.156281,0.0256116)
(0.0321699,-0.254442)
(0.125912,0.641537)
(-0.00762443,-0.468694)
(0.157352,0.214534)
(-0.688842,0.408776)
(0.467651,-0.917204)
(0.0816954,0.425466)
(0.252973,-0.215328)
(-0.418424,0.437785)
(-0.116087,0.144258)
(0.212223,-0.633296)
(-0.279137,0.500025)
(0.752185,-0.451661)
(-0.626332,0.413083)
(0.166763,-0.688465)
(-0.0955118,0.622583)
(-0.158235,0.485853)
(0.668338,-0.20797)
(-0.734069,-1.19643)
(0.190536,0.670899)
(0.511252,-0.0702902)
(-0.759829,0.350149)
(0.424975,0.723551)
(0.234573,-0.31583)
(-0.766441,-1.85687)
(0.530098,0.623839)
(0.0282529,0.94193)
(-0.0281468,0.885473)
(-0.107164,-0.502587)
(0.264506,-1.76827)
(-0.464487,0.648539)
(-0.383591,0.220824)
(1.29308,1.21625)
(-0.48042,-0.582375)
(-0.3126,-0.782819)
(0.0066247,0.00341207)
(-0.0970306,0.357994)
(0.00266328,0.650587)
(0.677651,-0.877912)
(-0.425537,-0.266005)
(0.252754,1.05636)
(-0.985953,0.00692579)
(0.40941,-0.763823)
(0.865703,-0.50987)
(-0.171395,0.873525)
(-0.958757,0.133454)
(0.280251,0.0349792)
(0.484151,-0.0701098)
(0.230102,-0.670975)
(-0.908588,0.310186)
(0.30755,-0.0644563)
(0.682478,0.462793)
(-1.01732,0.0730896)
(0.676434,-0.360607)
(-0.262631,-0.0158042)
(0.249597,-0.00167234)
(-0.188304,-0.633873)
(-0.138714,0.938353)
(0.00883619,0.406456)
(0.237923,-0.592858)
(-0.182327,-0.396916)
(0.708864,0.0320656)
(-0.84143,0.0964799)
(-0.458721,0.533804)
(0.625,-0.25)
(0.89843,0.451631)
(-1.12672,-1.19335)
(0.0304119,0.730856)
(0.698081,-0.529868)
(-0.730671,0.968928)
(-0.218001,-0.403595)
(0.75896,-0.380777)
(0.136323,0.824675)
(-0.102455,-0.91086)
(-0.920469,-0.192234)
(0.694703,0.578369)
(-0.312941,0.608207)
(0.469881,-0.329401)
(-0.0658491,-0.621295)
(0.0240442,-0.229889)
(-0.466849,0.330586)
(0.436196,1.06391)
(-0.649887,-1.09425)
(0.762861,0.263125)
(-0.250697,0.0317858)
(0.146742,-0.183752)
(0.135053,-0.235791)
(-0.732255,0.513595)
(0.339241,0.445894)
(-0.110395,-0.798863)
(0.337837,-0.215618)
(0.510604,0.683528)
(-0.878436,-0.143813)
(0.0233317,-0.472537)
(0.0727202,0.319197)
(-0.0641851,0.545612)
(0.590651,-0.429564)
