(-0.366993,-0.31203)
(-0.61868,-0.0296878)
(1.56146,0.432915)
(-0.631829,-0.0342331)
(0.148217,0.0184664)
(-0.590254,-0.0441151)
(0.184511,-0.0804151)
(-0.11849,-0.206577)
(0.599461,-0.0693108)
(0.117514,0.655053)
(-0.57129,-0.38611)
(-0.370375,0.013403)
(0.47498,-0.0118033)
(0.210665,0.0325902)
(0.342548,-0.112961)
(-0.752978,0.0782901)
(-0.792405,0.0237706)
(1.96656,-0.205853)
(-0.762278,0.347697)
(-0.550129,0.145359)
(0.321651,-0.213046)
(-0.149082,-0.312006)
(0.412942,-0.427344)
(-0.0963589,0.359374)
(-0.143572,1.91184)
(-0.100892,-1.86218)
(0.076851,-0.285205)
(0.0117406,0.144428)
(0.115896,0.345969)
(-0.165113,0.332945)
(0.223943,0.0147135)
(-0.0438677,-0.203789)
(-0.367417,0.0625)
(-0.0779783,-0.065274)
(0.0495313,-0.0524848)
(0.000751894,0.0786647)
(0.44435,0.0214717)
(-0.0407309,0.00551658)
(0.00176554,-0.00306056)
(-1.81599,-0.138907)
(1.93175,0.0702427)
(0.0936498,0.148792)
(-0.293386,-0.0780832)
(0.00616898,-0.0606903)
(-0.530597,-0.0687634)
(-0.226486,0.034425)
(-0.304114,0.188457)
(2.40212,-0.0264902)
(-1.16601,-0.171818)
(-0.958102,0.0155015)
(0.230362,-0.0212256)
(-0.0128154,0.0947237)
(0.455135,0.0652387)
(0.148232,0.0402153)
(0.491853,-0.353595)
(-1.19358,0.398444)
(0.138029,-0.199969)
(0.0690855,-0.097605)
(0.259099,0.0374934)
(0.224122,0.232576)
(0.0125542,-0.00607405)
(0.233855,0.265131)
(-1.49104,-1.13903)
(0.726926,0.5414)
(0.865586,0.584577)
(-0.439625,-0.176963)
(-0.0241739,-0.0974199)
(-0.648299,-0.292567)
(0.225433,-0.0780245)
(1.36476,0.202088)
(-1.43448,0.161703)
(-0.389744,0.014949)
(1.17358,0.0558898)
(-0.30594,-0.069268)
(0.214702,-0.367509)
(-0.687211,-0.0469509)
(0.481752,-0.127291)
(-0.484545,1.49374)
(0.36479,-0.788547)
(0.215948,-0.933689)
(0.0954738,0.542779)
(-0.503054,-0.0702406)
(0.150574,0.460156)
(-0.365451,-0.282892)
(0.650455,0.702466)
(-0.23697,-1.16966)
(0.155736,-0.0648857)
(-0.224938,0.82531)
(0.220257,-0.17866)
(-0.386173,0.139844)
(0.0877029,-0.354616)
(-0.48048,0.105679)
(1.82271,-0.336135)
(-1.08512,0.556217)
(-0.806111,-0.00280694)
(0.392003,-0.264785)
(0.595971,-0.176777)
(-0.153582,0.144949)
(0.00642309,0.174275)
(-0.793785,0.668831)
(1.40973,-1.3186)
(-0.816189,-0.054464)
(-0.566118,1.05795)
(0.51622,-0.390843)
(0.379586,0.33651)
(0.133253,-0.474205)
(-0.299488,-0.00802845)
(-0.754395,-0.686584)
(0.503733,1.15694)
(0.374497,0.154621)
(-0.281325,-0.511068)
(0.374287,-0.180177)
(-0.220825,-0.025033)
(-0.319422,0.031569)
(-0.674353,-0.0277419)
(1.40136,0.65462)
(0.333205,-0.0356193)
(-1.45587,-0.940665)
(0.477337,0.423145)
(-0.0141952,-0.109644)
(0.345518,0.36816)
(-0.348318,-0.215473)
(0.503379,0.564415)
(-0.341116,-0.747257)
(-0.582483,-0.237742)
(0.684647,0.482217)
(0.15028,0.310514)
(-0.247568,-0.19515)
(-0.0363116,-0.167132)
(-0.391013,-0.785406)
(0.674872,1.353)
(-0.02326,0.438641)
(-0.665339,-2.20183)
(0.392641,1.33654)
(0.229166,-0.232244)
